Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_C,Embarked_Q,Embarked_S
0,1.0,0.0,0.21250000000000002,0.125,0.0,0.026885945688423056,0,0,1
1,1.0,1.0,0.375,0.0,0.0,0.02983973320628871,0,1,0
1,0.0,1.0,0.5,0.125,0.16666666666666666,0.5126250595521676,1,0,0
0,1.0,0.0,0.225,0.125,0.16666666666666666,0.07703668413530251,0,0,1
1,0.5,1.0,0.45,0.125,0.0,0.09909480705097665,0,0,1
1,0.0,1.0,0.48750000000000004,0.125,0.16666666666666666,0.3169444497379704,1,0,0
0,1.0,1.0,0.325,0.125,0.0,0.06136255359695093,0,0,1
1,0.0,1.0,0.6125,0.125,0.0,0.339606288708909,0,0,1
0,1.0,0.0,0.3125,0.0,0.0,0.03009356836588852,0,0,1
1,0.0,1.0,0.5625,0.125,0.16666666666666666,0.6283628394473559,0,0,1
0,1.0,0.0,0.3125,0.0,0.0,0.027536922343973317,1,0,0
0,0.0,0.0,0.7250000000000001,0.0,0.0,0.11319676036207717,1,0,0
1,1.0,1.0,0.025,0.0,0.16666666666666666,0.04683182467841829,0,0,1
1,0.5,1.0,0.3875,0.125,0.16666666666666666,0.10004764173415912,0,0,1
0,0.0,0.0,0.5625,0.0,0.0,0.10119104335397808,0,0,1
0,1.0,0.0,0.25,0.0,0.0,0.03301572177227251,0,0,1
0,0.0,0.0,0.875,0.125,0.16666666666666666,0.27060505002382085,0,0,1
0,0.5,0.0,0.42500000000000004,0.125,0.0,0.08003811338732729,0,0,1
1,0.0,1.0,0.36250000000000004,0.0,0.0,0.8054787994282991,0,0,1
1,0.5,1.0,0.675,0.125,0.5,0.08766079085278704,0,0,1
1,1.0,1.0,0.3875,0.0,0.0,0.033094997617913284,0,0,1
0,0.5,0.0,0.875,0.0,0.0,0.040019056693663645,0,0,1
1,1.0,0.0,0.36250000000000004,0.0,0.0,0.03620771796093378,0,0,1
1,1.0,1.0,0.325,0.0,0.0,0.03020485945688423,0,0,1
1,0.5,1.0,0.5,0.125,0.16666666666666666,0.14864221057646498,0,0,1
1,0.5,1.0,0.21250000000000002,0.0,0.0,0.045736064792758456,1,0,0
1,0.0,1.0,0.30000000000000004,0.0,0.0,0.18867727489280608,1,0,0
1,0.5,0.0,0.0125,0.125,0.16666666666666666,0.07146260123868509,0,0,1
1,0.5,1.0,0.2625,0.25,0.3333333333333333,1.0,0,0,1
1,1.0,0.0,0.5625,0.0,0.0,0.030681276798475467,0,0,1
1,0.0,1.0,0.48750000000000004,0.125,0.16666666666666666,0.42261381610290616,1,0,0
1,1.0,1.0,0.275,0.125,0.16666666666666666,0.08521505478799428,1,0,0
1,0.5,1.0,0.05,0.125,0.16666666666666666,0.08766079085278704,0,0,1
1,0.5,1.0,0.275,0.125,0.3333333333333333,0.15847241543592186,1,0,0
0,1.0,0.0,0.23750000000000002,0.0,0.0,0.02572653644592663,0,1,0
0,1.0,0.0,0.375,0.125,0.0,0.07609985707479752,0,0,1
1,1.0,0.0,0.2625,0.0,0.0,0.029712434492615528,0,0,1
0,0.0,0.0,0.5,0.0,0.0,0.0,0,0,1
1,1.0,0.0,0.36250000000000004,0.0,0.0,0.0295378751786565,0,1,0
0,1.0,0.0,0.05,0.375,0.3333333333333333,0.10633635064316341,0,0,1
1,0.5,0.0,0.375,0.0,0.0,0.04954740352548832,0,0,1
0,1.0,0.0,0.2,0.0,0.0,0.03620771796093378,0,0,1
1,0.0,1.0,0.45,0.0,0.3333333333333333,0.27060505002382085,0,0,1
1,1.0,1.0,0.1875,0.0,0.0,0.027536922343973317,1,0,0
1,0.0,0.0,0.3875,0.125,0.0,0.21724630776560266,0,0,1
1,0.0,0.0,0.4,0.0,0.0,0.11624583134826107,1,0,0
1,1.0,1.0,0.41250000000000003,0.375,0.0,0.06040971891376846,0,0,1
0,0.0,0.0,0.6375000000000001,0.0,0.16666666666666666,0.23393692234397329,1,0,0
1,1.0,0.0,0.36250000000000004,0.0,0.0,0.03620771796093378,0,0,1
0,1.0,0.0,0.3125,0.125,0.0,0.02963315864697475,0,0,1
1,1.0,0.0,0.23750000000000002,0.0,0.0,0.030681276798475467,0,0,1
1,1.0,1.0,0.2625,0.0,0.0,0.029156741305383517,0,0,1
1,1.0,0.0,0.375,0.0,0.0,0.0295378751786565,0,1,0
1,1.0,0.0,0.325,0.0,0.0,0.21532463077656028,0,0,1
1,0.0,1.0,0.375,0.0,0.0,0.4056217246307765,1,0,0
1,0.0,0.0,0.35000000000000003,0.0,0.0,0.13530252501191042,0,0,1
0,0.0,0.0,0.275,0.0,0.0,0.5169444497379704,1,0,0
0,1.0,0.0,0.2,0.0,0.0,0.02963315864697475,0,0,1
0,1.0,0.0,0.30000000000000004,0.0,0.0,0.03620771796093378,0,0,1
1,0.0,1.0,0.275,0.125,0.0,0.2538351595998094,0,0,1
0,1.0,1.0,0.3875,0.0,0.0,0.029935016674606952,0,0,1
0,1.0,0.0,0.025,0.375,0.16666666666666666,0.08032396379228203,0,0,1
1,1.0,1.0,0.2,0.0,0.0,0.029474225821819914,0,1,0
1,1.0,0.0,0.36250000000000004,0.0,0.0,0.0295378751786565,0,1,0
1,0.5,1.0,0.30000000000000004,0.125,0.3333333333333333,0.24773701762744163,0,0,1
1,0.5,1.0,0.0625,0.125,0.3333333333333333,0.10576464983325393,0,0,1
1,0.5,1.0,0.30000000000000004,0.25,0.5,0.07146260123868509,0,0,1
1,0.0,1.0,0.75,0.125,0.0,0.2868032396379228,1,0,0
1,0.5,0.0,0.525,0.0,0.0,0.04954740352548832,0,0,1
0,1.0,0.0,0.09375,1.0,0.3333333333333333,0.26507860886136253,0,0,1
1,0.0,1.0,0.30000000000000004,0.375,0.3333333333333333,1.0,0,0,1
1,1.0,1.0,0.375,0.0,0.0,0.030030300142925202,0,1,0
0,1.0,0.0,0.1,0.5,0.16666666666666666,0.1110052405907575,0,1,0
1,0.0,1.0,0.275,0.125,0.0,0.2538351595998094,0,0,1
0,1.0,0.0,0.30000000000000004,0.0,0.0,0.030681276798475467,0,0,1
0,1.0,0.0,0.1375,0.625,0.3333333333333333,0.17875178656503096,0,0,1
0,0.5,0.0,0.36250000000000004,0.125,0.0,0.10565335874225822,1,0,0
0,1.0,0.0,0.6375000000000001,0.0,0.0,0.030681276798475467,0,0,1
0,1.0,1.0,0.225,0.125,0.0,0.0678418294425917,0,0,1
1,1.0,1.0,0.225,0.0,0.16666666666666666,0.035636017151024296,0,0,1
0,1.0,0.0,0.2625,0.0,0.0,0.029474225821819914,0,1,0
1,0.0,1.0,0.28750000000000003,0.0,0.0,0.028775607432110526,0,0,1
1,0.0,1.0,0.30000000000000004,0.375,0.3333333333333333,1.0,0,0,1
0,1.0,1.0,0.3125,0.125,0.0,0.03020485945688423,0,0,1
0,1.0,0.0,0.41250000000000003,0.125,0.16666666666666666,0.0782277274892806,0,0,1
0,1.0,0.0,0.48750000000000004,0.0,0.0,0.09204383039542638,0,0,1
1,0.0,1.0,0.28750000000000003,0.125,0.0,0.4317293949499762,1,0,0
0,1.0,0.0,0.5125000000000001,0.0,0.0,0.027155788470700333,0,0,1
1,0.0,1.0,0.7000000000000001,0.0,0.0,0.13530252501191042,0,0,1
1,1.0,1.0,0.30000000000000004,0.0,0.5,0.07339990471653167,1,0,0
0,1.0,1.0,0.09375,0.375,0.16666666666666666,0.0970622201048118,0,0,1
0,1.0,1.0,0.17500000000000002,0.125,0.0,0.055089852310624104,1,0,0
1,1.0,1.0,0.375,0.0,0.0,0.029474225821819914,0,1,0
1,0.0,1.0,0.275,0.125,0.0,0.2538351595998094,0,0,1
0,1.0,0.0,0.30000000000000004,0.0,0.0,0.026869938065745592,0,0,1
1,0.0,0.0,0.3375,0.0,0.0,0.29244097189137686,1,0,0
1,1.0,0.0,0.375,0.0,0.0,0.0295378751786565,0,1,0
0,1.0,1.0,0.25,0.125,0.0,0.03744640304907098,0,0,1
0,1.0,0.0,0.375,0.0,0.0,0.03009356836588852,0,0,1
0,1.0,0.0,0.375,0.125,0.0,0.06136255359695093,0,0,1
0,1.0,1.0,0.2,0.625,0.3333333333333333,0.17875178656503096,0,0,1
1,0.5,0.0,0.0125,0.125,0.16666666666666666,0.07146260123868509,0,0,1
0,1.0,0.0,0.1375,0.0,0.0,0.07160552644116246,1,0,0
0,0.0,0.0,0.47500000000000003,0.0,0.16666666666666666,0.5848975702715579,0,0,1
1,0.0,1.0,0.7875000000000001,0.125,0.0,0.2971254883277751,0,0,1
0,1.0,0.0,0.275,0.0,0.0,0.029712434492615528,0,0,1
1,0.0,1.0,0.28750000000000003,0.375,0.3333333333333333,1.0,0,0,1
0,1.0,0.0,0.7375,0.0,0.0,0.027632205812291567,0,0,1
0,1.0,1.0,0.4,0.125,0.16666666666666666,0.059075750357313,0,1,0
1,1.0,0.0,0.36250000000000004,0.0,0.0,0.03620771796093378,0,0,1
1,0.0,0.0,0.42500000000000004,0.0,0.0,0.10119104335397808,0,0,1
1,1.0,0.0,0.375,0.0,0.0,0.0295378751786565,0,1,0
0,1.0,0.0,0.23750000000000002,0.0,0.0,0.03009356836588852,0,0,1
1,1.0,1.0,0.375,0.125,0.0,0.06136255359695093,0,0,1
0,1.0,0.0,0.47500000000000003,0.0,0.0,0.03301572177227251,0,0,1
1,0.0,1.0,0.375,0.0,0.0,0.35636017151024296,0,0,1
1,1.0,1.0,0.23750000000000002,0.0,0.0,0.030030300142925202,0,1,0
0,1.0,0.0,0.4,0.0,0.0,0.0295378751786565,0,1,0
1,1.0,1.0,0.375,0.0,0.0,0.029474225821819914,0,1,0
1,0.0,1.0,0.5125000000000001,0.0,0.0,0.5126250595521676,1,0,0
0,0.0,0.0,0.225,0.125,0.0,0.41505478799428297,1,0,0
0,1.0,1.0,0.5625,0.0,0.16666666666666666,0.055089852310624104,1,0,0
0,0.5,0.0,0.45,0.0,0.0,0.040019056693663645,0,0,1
1,0.5,0.0,0.0125,0.0,0.3333333333333333,0.11052882324916627,0,0,1
1,0.0,1.0,0.6000000000000001,0.0,0.0,0.10119104335397808,0,0,1
0,1.0,0.0,0.375,0.0,0.0,0.029490233444497378,0,1,0
1,0.5,0.0,0.037500000000000006,0.125,0.16666666666666666,0.07146260123868509,0,0,1
1,0.0,1.0,0.5625,0.125,0.16666666666666666,0.6283628394473559,0,0,1
1,0.5,1.0,0.0625,0.25,0.16666666666666666,0.07339990471653167,0,0,1
1,1.0,1.0,0.1875,0.0,0.0,0.027536922343973317,1,0,0
0,1.0,0.0,0.35000000000000003,0.0,0.0,0.21532463077656028,0,0,1
1,0.0,1.0,0.325,0.0,0.0,0.3005240590757503,0,0,1
0,1.0,0.0,0.28750000000000003,0.0,0.0,0.03009356836588852,0,0,1
0,1.0,0.0,0.4375,0.0,0.0,0.030681276798475467,0,0,1
1,0.5,1.0,0.525,0.0,0.0,0.04954740352548832,0,0,1
1,0.0,1.0,0.6125,0.125,0.0,0.339606288708909,0,0,1
0,0.5,0.0,0.28750000000000003,0.0,0.0,0.057344640304907095,1,0,0
0,1.0,0.0,0.23750000000000002,0.0,0.0,0.030681276798475467,0,0,1
0,0.0,0.0,0.5625,0.125,0.0,0.318151500714626,0,0,1
1,0.0,1.0,0.225,0.0,0.3333333333333333,0.30357313006193426,0,0,1
1,1.0,1.0,0.275,0.0,0.0,0.0295378751786565,0,0,1
0,1.0,0.0,0.375,0.0,0.0,0.026488804192472605,0,1,0
0,1.0,1.0,0.46875,0.125,0.3333333333333333,0.08937589328251548,0,0,1
0,0.5,0.0,0.48750000000000004,0.0,0.0,0.09909480705097665,0,0,1
0,0.5,0.0,0.6375000000000001,0.0,0.0,0.04773701762744164,0,0,1
0,0.0,0.0,0.7250000000000001,0.0,0.3333333333333333,0.4317293949499762,1,0,0
1,0.0,0.0,0.6125,0.125,0.0,0.2169764649833254,1,0,0
0,1.0,0.0,0.5375,0.0,0.0,0.030681276798475467,0,0,1
1,1.0,1.0,0.2,0.0,0.0,0.029474225821819914,0,1,0
0,0.5,0.0,0.45,0.125,0.3333333333333333,0.10576464983325393,0,0,1
0,0.0,0.0,0.23750000000000002,0.375,0.3333333333333333,1.0,0,0,1
0,1.0,0.0,0.375,0.0,0.0,0.026869938065745592,0,0,1
1,0.0,1.0,0.45,0.125,0.3333333333333333,0.4573606479275845,0,0,1
0,1.0,0.0,0.3875,0.0,0.0,0.0295378751786565,0,1,0
0,1.0,0.0,0.375,0.0,0.0,0.09204383039542638,0,1,0
0,0.5,0.0,0.375,0.0,0.0,0.0,0,0,1
1,0.0,1.0,0.375,0.0,0.0,0.047070033349213905,0,0,1
1,0.5,1.0,0.3375,0.0,0.3333333333333333,0.042432777513101476,0,0,1
1,0.5,1.0,0.5,0.0,0.0,0.04954740352548832,0,0,1
1,1.0,1.0,0.0125,0.125,0.16666666666666666,0.042432777513101476,0,0,1
1,1.0,1.0,0.375,0.0,0.0,0.029490233444497378,0,1,0
1,0.0,1.0,0.375,0.0,0.0,0.027536922343973317,0,0,1
1,0.0,1.0,0.30000000000000004,0.0,0.0,0.18867727489280608,1,0,0
1,0.0,0.0,0.375,0.0,0.0,0.11624583134826107,0,0,1
0,0.0,0.0,0.375,0.0,0.0,0.10576464983325393,1,0,0
1,1.0,1.0,0.375,0.125,0.0,0.06136255359695093,0,0,1
1,1.0,0.0,0.4,0.0,0.0,0.029935016674606952,0,0,1
1,0.5,1.0,0.45,0.0,0.0,0.04954740352548832,0,0,1
0,0.0,0.0,0.36250000000000004,0.125,0.0,0.2538351595998094,0,0,1
1,0.0,1.0,0.5375,0.0,0.16666666666666666,0.8054787994282991,0,0,1
1,1.0,0.0,0.375,0.0,0.0,0.0295378751786565,0,1,0
1,0.5,1.0,0.525,0.125,0.0,0.09909480705097665,0,0,1
1,0.0,1.0,0.48750000000000004,0.0,0.0,0.03020485945688423,0,0,1
1,1.0,1.0,0.2,0.0,0.0,0.029474225821819914,0,1,0
0,1.0,0.0,0.4625,0.25,0.0,0.03020485945688423,0,0,1
1,0.5,1.0,0.375,0.0,0.0,0.04954740352548832,0,0,1
1,0.5,0.0,0.525,0.0,0.0,0.04954740352548832,0,0,1
1,0.5,1.0,0.2,0.0,0.16666666666666666,0.22097837065269174,0,0,1
1,0.5,1.0,0.3375,0.0,0.3333333333333333,0.042432777513101476,0,0,1
0,1.0,1.0,0.275,0.0,0.0,0.03749404478323011,0,0,1
0,1.0,1.0,0.5,0.125,0.0,0.03611243449261553,0,0,1
0,1.0,0.0,0.375,0.0,0.0,0.03009356836588852,0,0,1
1,0.0,1.0,0.4375,0.0,0.0,0.08003811338732729,0,0,1
0,1.0,1.0,0.375,0.0,0.0,0.0295378751786565,0,1,0
0,1.0,0.0,0.5,0.0,0.0,0.0295378751786565,0,1,0
0,0.5,0.0,0.35000000000000003,0.0,0.0,0.04954740352548832,0,0,1
0,1.0,0.0,0.2,0.125,0.16666666666666666,0.0771796093377799,0,0,1
1,0.0,1.0,0.4375,0.125,0.0,0.1981896141019533,0,0,1
0,1.0,1.0,0.375,0.125,0.16666666666666666,0.09204383039542638,0,0,1
1,1.0,1.0,0.375,0.125,0.0,0.06136255359695093,0,0,1
0,0.5,0.0,0.4,0.25,0.0,0.28013339685564553,0,0,1
1,0.5,1.0,0.525,0.125,0.0,0.09909480705097665,0,0,1
0,1.0,0.0,0.45,0.125,0.16666666666666666,0.09204383039542638,0,0,1
1,1.0,0.0,0.375,0.0,0.0,0.03620771796093378,0,0,1
0,1.0,0.0,0.375,0.125,0.0,0.0295378751786565,0,1,0
1,0.5,1.0,0.35000000000000003,0.0,0.0,0.04954740352548832,0,0,1
1,0.0,1.0,0.625,0.25,0.0,0.5093854216293473,0,0,1
0,1.0,0.0,0.55,0.0,0.16666666666666666,0.06136255359695093,0,0,1
0,1.0,0.0,0.41250000000000003,0.0,0.0,0.02963315864697475,0,0,1
0,0.5,0.0,0.23750000000000002,0.125,0.16666666666666666,0.14006669842782277,0,0,1
1,0.0,0.0,0.0125,0.125,0.3333333333333333,0.577608384945212,0,0,1
0,1.0,1.0,0.5125000000000001,0.0,0.8333333333333333,0.15126250595521676,0,0,1
0,1.0,0.0,0.375,0.0,0.0,0.029458599333015718,0,1,0
1,1.0,1.0,0.275,0.0,0.0,0.0295378751786565,0,1,0
0,1.0,0.0,0.525,0.0,0.16666666666666666,0.03203125297760838,0,0,1
1,0.5,1.0,0.025,0.125,0.16666666666666666,0.09909480705097665,0,0,1
0,1.0,1.0,0.225,0.25,0.0,0.06860409718913768,0,0,1
1,0.0,0.0,0.21250000000000002,0.0,0.3333333333333333,0.42261381610290616,1,0,0
0,0.5,0.0,0.2625,0.25,0.0,0.28013339685564553,0,0,1
0,0.0,0.0,0.7625000000000001,0.0,0.0,0.12767984754645068,0,0,1
0,1.0,0.0,0.35000000000000003,0.0,0.0,0.08585040495474035,0,0,1
1,1.0,1.0,0.4375,0.125,0.16666666666666666,0.0771796093377799,0,0,1
0,1.0,0.0,0.525,0.0,0.0,0.028775607432110526,0,0,1
0,1.0,0.0,0.0125,0.5,0.16666666666666666,0.15126250595521676,0,0,1
